clip_id,clip_path,source_id,source_video_id,camera_id,source_start_sec,source_end_sec,duration_sec,fps,width,height,codec,sha256,qc_status,metadata_status,sampled_frame_count,vehicle_density_score,object_count_estimate,observed_classes,activity_score,motion_variation_score,brightness_score,low_light_score,visual_variation_score,foreground_occupancy_score,persistence_score,diversity_score,small_far_score,occlusion_score,boundary_edge_score,blur_score,crowded_score,fast_motion_score,hardcase_tags,hardcase_score,event_likelihood_score,event_likelihood_level,candidate_score,source_rank,global_rank,selection_rank,recommended_for_shortlist,selection_status,selection_reason,manual_review_status,manual_review_label,manual_review_notes,signal_status,prediction_status,notes
interrupted_2026-09-17_C143,data/clips/interrupted_2026-09-17_C143.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,15620.0,15740.0,120.0,30.0,1920,1080,h264,a6705a6351b988bdd883d8a54656dfe7e12de8e670da1e60a1ee1527efc42d5c,PASS,WARNING,12,0.214072,8.818,NOT_INFERRED_NO_DETECTOR,0.279257,0.437766,0.336346,0.145513,0.206559,0.214072,0.909091,0.477865,0.800144,0.500499,0.229401,0.000000,0.734848,0.559059,SMALL_FAR|CROWDED,0.445426,0.376273,HIGH,0.402281,27,65,65,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C144,data/clips/interrupted_2026-09-17_C144.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,15730.0,15850.0,120.0,30.0,1920,1080,h264,804700bcb2016db7088ca5484f3557c99d258d967b873c58180ee727ebf250c7,PASS,WARNING,12,0.336897,11.455,NOT_INFERRED_NO_DETECTOR,0.382813,0.466912,0.321754,0.194152,0.215249,0.336897,0.909091,0.703671,0.757666,0.676604,0.337482,0.000000,0.954545,0.523217,SMALL_FAR|OCCLUSION|CROWDED,0.513280,0.447558,HIGH,0.504291,1,6,6,YES,SELECTED,source_coverage=interrupted_2026-09-17; event_likelihood=HIGH; hardcase=SMALL_FAR|OCCLUSION|CROWDED; diversity_aware_rank; selection_signal_only_not_ground_truth,PENDING,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C145,data/clips/interrupted_2026-09-17_C145.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,15840.0,15960.0,120.0,30.0,1920,1080,h264,57b37a1c1309fab92b7375d6638793114186dc2313bc642e4cc44703655febe3,PASS,WARNING,12,0.269637,11.636,NOT_INFERRED_NO_DETECTOR,0.344084,0.477070,0.316053,0.213156,0.196003,0.269637,0.909091,0.616064,0.734234,0.654670,0.306763,0.000000,0.969697,0.543099,SMALL_FAR|OCCLUSION|CROWDED,0.508402,0.410769,HIGH,0.467057,10,24,24,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C146,data/clips/interrupted_2026-09-17_C146.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,15950.0,16070.0,120.0,30.0,1920,1080,h264,e456df3ac2f2199fa771a39c20e50787af6f8e54abf77eebd4c9e2cd6c6334df,PASS,WARNING,12,0.163434,9.000,NOT_INFERRED_NO_DETECTOR,0.260599,0.296994,0.329693,0.167690,0.189187,0.163434,0.909091,0.347787,0.753698,0.486045,0.350379,0.000000,0.750000,0.387163,SMALL_FAR|CROWDED,0.435994,0.350892,MEDIUM,0.363326,49,98,98,YES,SELECTED,source_coverage=interrupted_2026-09-17; event_likelihood=MEDIUM; hardcase=SMALL_FAR|CROWDED; diversity_aware_rank; selection_signal_only_not_ground_truth,PENDING,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C147,data/clips/interrupted_2026-09-17_C147.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,16060.0,16180.0,120.0,30.0,1920,1080,h264,5af0eb32952849d766af16d40a9ee87a307e7bf189385474dfca5a95cb67aa87,PASS,WARNING,12,0.306900,10.545,NOT_INFERRED_NO_DETECTOR,0.367083,0.438211,0.316742,0.210861,0.225854,0.306900,0.909091,0.668181,0.698868,0.621438,0.319597,0.000000,0.878788,0.560666,SMALL_FAR|CROWDED,0.486513,0.435021,HIGH,0.483255,4,15,15,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C148,data/clips/interrupted_2026-09-17_C148.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,16170.0,16290.0,120.0,30.0,1920,1080,h264,c53accf81d369e3bdd4b05d661f3d39463ab4505c0af0641270572627549a7ac,PASS,WARNING,12,0.246218,8.455,NOT_INFERRED_NO_DETECTOR,0.307094,0.340715,0.326589,0.178037,0.180813,0.246218,0.909091,0.453275,0.698708,0.498298,0.374670,0.000000,0.704545,0.455487,SMALL_FAR|CROWDED,0.433172,0.390085,HIGH,0.403565,25,63,63,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C149,data/clips/interrupted_2026-09-17_C149.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,16280.0,16400.0,120.0,30.0,1920,1080,h264,24e341f79eee1a73c8fb824193bf3a1a49b6f410754c75ad6ac42a25c1cc7c31,PASS,WARNING,12,0.218144,8.545,NOT_INFERRED_NO_DETECTOR,0.318171,0.468823,0.318633,0.204558,0.172321,0.218144,0.909091,0.489316,0.733586,0.489831,0.341162,0.000000,0.712121,0.523228,SMALL_FAR|CROWDED,0.445567,0.382002,HIGH,0.411457,22,56,56,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C150,data/clips/interrupted_2026-09-17_C150.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,16390.0,16510.0,120.0,30.0,1920,1080,h264,581c46807ba4b3db710437ce5e106b3dae5cb78dd0d6ab061beb5fe373d78f2c,PASS,WARNING,12,0.293864,10.182,NOT_INFERRED_NO_DETECTOR,0.368067,0.502622,0.309746,0.234180,0.219535,0.293864,0.909091,0.686554,0.774424,0.598905,0.328772,0.000000,0.848485,0.576603,SMALL_FAR|CROWDED,0.497639,0.429717,HIGH,0.487568,3,11,11,YES,SELECTED,source_coverage=interrupted_2026-09-17; event_likelihood=HIGH; hardcase=SMALL_FAR|CROWDED; diversity_aware_rank; selection_signal_only_not_ground_truth,PENDING,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C151,data/clips/interrupted_2026-09-17_C151.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,16500.0,16620.0,120.0,30.0,1920,1080,h264,06647d765f83977d7b10d133259a126eff83b72a125b74bec80fcf71a51caa19,PASS,WARNING,12,0.202049,8.909,NOT_INFERRED_NO_DETECTOR,0.280813,0.368679,0.318369,0.205438,0.160888,0.202049,0.909091,0.388083,0.727735,0.499255,0.281582,0.000000,0.742424,0.371970,SMALL_FAR|CROWDED,0.424278,0.364385,HIGH,0.375392,43,88,88,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C152,data/clips/interrupted_2026-09-17_C152.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,16610.0,16730.0,120.0,30.0,1920,1080,h264,057ea7529bc33577e3ae637fadc1028037a75e8b4df7acee2f2fe001451cc197,PASS,WARNING,12,0.170704,9.909,NOT_INFERRED_NO_DETECTOR,0.257288,0.250616,0.317597,0.208010,0.177330,0.170704,0.909091,0.335619,0.791744,0.530983,0.262547,0.000000,0.825758,0.367736,SMALL_FAR|CROWDED,0.450659,0.350336,MEDIUM,0.364612,48,97,97,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C153,data/clips/interrupted_2026-09-17_C153.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,16720.0,16840.0,120.0,30.0,1920,1080,h264,6b4cbc492b70340a73c6594ed66e493046a1c5d59c8a505aa5387eb042e01561,PASS,WARNING,12,0.284252,11.455,NOT_INFERRED_NO_DETECTOR,0.340330,0.363439,0.320510,0.198300,0.231018,0.284252,0.909091,0.620886,0.765682,0.652913,0.351662,0.000000,0.954545,0.501971,SMALL_FAR|OCCLUSION|CROWDED,0.511257,0.421027,HIGH,0.472582,8,21,21,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C154,data/clips/interrupted_2026-09-17_C154.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,16830.0,16950.0,120.0,30.0,1920,1080,h264,d025411ad7b1a56ccd92d9de4f6e421e50af0eeaf515ac238860522fe4294b69,PASS,WARNING,12,0.175751,7.091,NOT_INFERRED_NO_DETECTOR,0.263298,0.292147,0.324278,0.185739,0.155389,0.175751,0.909091,0.284045,0.633943,0.404088,0.263140,0.000000,0.590909,0.402587,,0.368951,0.349725,MEDIUM,0.332915,65,126,126,YES,SELECTED,source_coverage=interrupted_2026-09-17; event_likelihood=MEDIUM; hardcase=NORMAL_CASE; diversity_aware_rank; selection_signal_only_not_ground_truth,PENDING,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C155,data/clips/interrupted_2026-09-17_C155.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,16940.0,17060.0,120.0,30.0,1920,1080,h264,e25497bbd39a4c8ef4419d267e542ced5ebdb34644381fdca01819fe51ac7961,PASS,WARNING,12,0.290527,8.455,NOT_INFERRED_NO_DETECTOR,0.373420,0.499960,0.320932,0.196892,0.253070,0.290527,0.909091,0.678177,0.672028,0.518237,0.408829,0.000000,0.704545,0.628820,SMALL_FAR|CROWDED,0.458629,0.436064,HIGH,0.478445,7,18,18,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C156,data/clips/interrupted_2026-09-17_C156.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,17050.0,17170.0,120.0,30.0,1920,1080,h264,85c9bc9ce3a424ddf634873b391b6268ad96f8f654fa509fd1f9510be5f1841e,PASS,WARNING,12,0.182907,7.545,NOT_INFERRED_NO_DETECTOR,0.253556,0.424624,0.311192,0.229361,0.162056,0.182907,0.909091,0.373545,0.734307,0.428142,0.280808,0.000000,0.628788,0.440200,SMALL_FAR,0.407794,0.350728,MEDIUM,0.359153,57,108,108,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C157,data/clips/interrupted_2026-09-17_C157.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,17160.0,17280.0,120.0,30.0,1920,1080,h264,ce3d2b4d29aa7daf3ab1fd139df90f9dd1aa8c51147310f3939a424a101635ba,PASS,WARNING,12,0.190066,8.727,NOT_INFERRED_NO_DETECTOR,0.287022,0.465935,0.330686,0.164380,0.177382,0.190066,0.909091,0.441954,0.767460,0.485530,0.332035,0.000000,0.727273,0.476798,SMALL_FAR|CROWDED,0.442619,0.364956,HIGH,0.391209,34,77,77,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C158,data/clips/interrupted_2026-09-17_C158.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,17270.0,17390.0,120.0,30.0,1920,1080,h264,7096a34d6f431fd033b207f33fe60c02f5d6dbd7c5a750f3e1495a16c46c28b1,PASS,WARNING,12,0.234514,7.273,NOT_INFERRED_NO_DETECTOR,0.328133,0.581446,0.330057,0.166475,0.191168,0.234514,0.909091,0.555292,0.719067,0.438865,0.395523,0.000000,0.606061,0.526607,SMALL_FAR,0.423057,0.393650,HIGH,0.423117,17,47,47,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C159,data/clips/interrupted_2026-09-17_C159.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,17380.0,17500.0,120.0,30.0,1920,1080,h264,d78899ee21d0e1df2435c81257587e56de942e93be45bf49be6a323ae876dcf6,PASS,WARNING,12,0.141474,8.000,NOT_INFERRED_NO_DETECTOR,0.252206,0.441586,0.319095,0.203018,0.172808,0.141474,0.909091,0.368076,0.774380,0.430330,0.305870,0.000000,0.666667,0.548052,SMALL_FAR|CROWDED,0.435191,0.338211,MEDIUM,0.360420,55,106,106,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C160,data/clips/interrupted_2026-09-17_C160.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,17490.0,17610.0,120.0,30.0,1920,1080,h264,731621c8c6d43796bc81fc2e3b8f3da0c81e22f3b75b9c511de70a346a61e72c,PASS,WARNING,12,0.264113,8.545,NOT_INFERRED_NO_DETECTOR,0.375221,0.649178,0.335310,0.148965,0.208700,0.264113,0.909091,0.651494,0.701436,0.510518,0.305042,0.000000,0.712121,0.748858,SMALL_FAR|CROWDED|FAST_MOTION,0.459136,0.419583,HIGH,0.467078,9,23,23,YES,SELECTED,source_coverage=interrupted_2026-09-17; event_likelihood=HIGH; hardcase=SMALL_FAR|CROWDED|FAST_MOTION; diversity_aware_rank; selection_signal_only_not_ground_truth,PENDING,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C161,data/clips/interrupted_2026-09-17_C161.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,17600.0,17720.0,120.0,30.0,1920,1080,h264,13d34591b3efe780bfd4de983835b2770d8290846ef6732903586069504127ff,PASS,WARNING,12,0.213608,7.818,NOT_INFERRED_NO_DETECTOR,0.275712,0.417286,0.325625,0.181248,0.211719,0.213608,0.909091,0.458184,0.644254,0.454457,0.269756,0.000000,0.651515,0.558206,CROWDED,0.406708,0.376088,HIGH,0.387394,37,81,81,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C162,data/clips/interrupted_2026-09-17_C162.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,17710.0,17830.0,120.0,30.0,1920,1080,h264,d3f81a9169fe0c61c553ae71eee147c435db4a23c4d89902b6fd56c56e94214d,PASS,WARNING,12,0.265439,8.636,NOT_INFERRED_NO_DETECTOR,0.358189,0.526919,0.331131,0.162896,0.190465,0.265439,0.909091,0.595979,0.729678,0.515281,0.321797,0.000000,0.719697,0.639954,SMALL_FAR|CROWDED,0.456768,0.412153,HIGH,0.451258,12,31,31,YES,SELECTED,source_coverage=interrupted_2026-09-17; event_likelihood=HIGH; hardcase=SMALL_FAR|CROWDED; diversity_aware_rank; selection_signal_only_not_ground_truth,PENDING,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C163,data/clips/interrupted_2026-09-17_C163.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,17820.0,17940.0,120.0,30.0,1920,1080,h264,dcf94bd01c0bd851fda34d2d640ba29e8cf687e5805d3ce5d4686be5613f1d97,PASS,WARNING,12,0.215830,7.000,NOT_INFERRED_NO_DETECTOR,0.291722,0.295324,0.323600,0.187999,0.189695,0.215830,0.818182,0.377291,0.671671,0.417957,0.338499,0.000000,0.583333,0.397164,SMALL_FAR,0.386597,0.358111,MEDIUM,0.361573,53,103,103,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C164,data/clips/interrupted_2026-09-17_C164.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,17930.0,18050.0,120.0,30.0,1920,1080,h264,6a01afb9bdabe8ffa769641364beaf67cb56d3dbfe03c34c221f765fca9901f3,PASS,WARNING,12,0.198277,8.273,NOT_INFERRED_NO_DETECTOR,0.269409,0.283313,0.321161,0.196130,0.194192,0.198277,0.909091,0.376191,0.691837,0.468391,0.339450,0.000000,0.689394,0.395837,SMALL_FAR|CROWDED,0.415045,0.366018,HIGH,0.369984,45,92,92,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C165,data/clips/interrupted_2026-09-17_C165.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,18040.0,18160.0,120.0,30.0,1920,1080,h264,8d10f1cf4a01e1b588751ae7719da89e1d0129292d9bdf5a45347c4632eb8034,PASS,WARNING,12,0.286897,8.182,NOT_INFERRED_NO_DETECTOR,0.351627,0.515770,0.306428,0.245242,0.187397,0.286897,0.909091,0.616471,0.685769,0.504104,0.369162,0.000000,0.681818,0.634846,SMALL_FAR|CROWDED,0.455492,0.417125,HIGH,0.455890,11,30,30,YES,SELECTED,source_coverage=interrupted_2026-09-17; event_likelihood=HIGH; hardcase=SMALL_FAR|CROWDED; diversity_aware_rank; selection_signal_only_not_ground_truth,PENDING,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C166,data/clips/interrupted_2026-09-17_C166.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,18150.0,18270.0,120.0,30.0,1920,1080,h264,6f6eb9b09648fbe13246e6efc6d063342fefe06de8a22822fd4e2b265021d748,PASS,WARNING,12,0.171310,8.091,NOT_INFERRED_NO_DETECTOR,0.246126,0.412888,0.323487,0.188377,0.167103,0.171310,0.909091,0.349298,0.734034,0.447923,0.277444,0.000000,0.674242,0.343031,SMALL_FAR|CROWDED,0.401558,0.345687,MEDIUM,0.350034,58,113,113,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C167,data/clips/interrupted_2026-09-17_C167.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,18260.0,18380.0,120.0,30.0,1920,1080,h264,96b563a327d23dda05b99a8e511ac268a99bf8713232f7975f111a369cc6dd3f,PASS,WARNING,12,0.321973,9.364,NOT_INFERRED_NO_DETECTOR,0.355002,0.483765,0.313468,0.221773,0.235410,0.321973,0.909091,0.693139,0.715643,0.574054,0.286462,0.000000,0.780303,0.593426,SMALL_FAR|CROWDED,0.467525,0.438604,HIGH,0.482486,5,16,16,YES,SELECTED,source_coverage=interrupted_2026-09-17; event_likelihood=HIGH; hardcase=SMALL_FAR|CROWDED; diversity_aware_rank; selection_signal_only_not_ground_truth,PENDING,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C168,data/clips/interrupted_2026-09-17_C168.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,18370.0,18490.0,120.0,30.0,1920,1080,h264,b989d47e894885554752b9d9703cfd213f6f67f62e1f546908a963d3bb226907,PASS,WARNING,12,0.256133,9.273,NOT_INFERRED_NO_DETECTOR,0.332894,0.414518,0.318030,0.206566,0.198613,0.256133,0.909091,0.547385,0.749603,0.540260,0.328102,0.000000,0.772727,0.485955,SMALL_FAR|CROWDED,0.459107,0.403626,HIGH,0.436549,14,39,39,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C169,data/clips/interrupted_2026-09-17_C169.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,18480.0,18600.0,120.0,30.0,1920,1080,h264,30c4c6b95309a67cc908ec32dc898c2b0d2dadb3908f47aca066d59c7c3bdae9,PASS,WARNING,12,0.196004,8.091,NOT_INFERRED_NO_DETECTOR,0.296021,0.341202,0.320783,0.197391,0.188157,0.196004,0.909091,0.415952,0.720250,0.459035,0.366960,0.000000,0.674242,0.483837,SMALL_FAR|CROWDED,0.430963,0.371344,HIGH,0.387028,38,82,82,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
interrupted_2026-09-17_C170,data/clips/interrupted_2026-09-17_C170.mp4,interrupted_2026-09-17,NUGc3nLuGsI,UNRESOLVED,18590.0,18710.0,120.0,30.0,1920,1080,h264,edd5e7a8056fadd6a26916bcee4ce777a934f5ebe39db6fd60c25d2c6072489e,PASS,WARNING,12,0.273570,7.455,NOT_INFERRED_NO_DETECTOR,0.318544,0.518082,0.315879,0.213738,0.215552,0.273570,0.818182,0.583435,0.662649,0.464773,0.297612,0.000000,0.621212,0.617720,SMALL_FAR,0.420905,0.389638,HIGH,0.424745,16,46,46,NO,NOT_SELECTED,,,,,COMPUTED,COMPUTED_SELECTION_SIGNAL_NOT_GROUND_TRUTH,"OpenCV image/motion heuristics only; vehicle_density_score and object_count_estimate are moving-region proxies, not detections; event_likelihood is not ground truth violation."
